Card  82: 81 25 13 10 91 34 20 42 45 21 | 76 17 42 58 80 90 55 45 66 89 84 33 52 97 96 56 92 86 48 61  1 13 85 62 91
Card  83: 54 83 36 19 43 15 30  7 99  2 |  5 59 58 90 79 12 51 78 89 69 60 57 39 53 63  7 16 28 66 64 23  8 85 13  9
Card  84: 62 10 42 43 88 34 99 78 81 52 | 61 36 98 34 99 25 50 71  4  6 65 55 49 93 95 58 79 57 16 84 39 18 21  5 69
Card  85: 28 75 22 61 62 74 19 93  8 84 | 33 26 85 84 76 55 38 78 11 96  1 36 31 82 35 48 71 12 21 20  9 51 46 53 80
Card  86: 46 96 63 73 11 29 56 78  7 85 | 49 47 43 39 92 66 71 64 44 83  8  2 23 54 75  3 90  5 93 32 59 53 28 94 89
Card  87: 21 23 83 93 49 73 29 87 76 34 | 89 99 94 84  7 38 97 57 82 50 22 37 71 59 69 17 39 41 52 15 67  1 56 55 24
Card  88: 77 16  3 37 20 75 17 30 63 53 | 20 77 24  3 93 55 75  4 30  5 73 17 37 13 82 64 16 48 38 63 69 53 10  7 78
Card  89: 35 19 56 41 14 43 82 93 21 72 | 84 43 21 55 35 25 15 41 80  3 72 82 94 29 93 50 51 56 14 46 19 36 96 86 52
Card  90: 37 58 71 21 38 12 49 79 23 43 | 71 86 32 21 70 92 69 37 28 78 49 79 62 59 60 38 47  4 43 12 58  1  2 84 18
Card  91: 13 51 63 21 29 86 88 26 90 16 | 63 42 86 46 50  1 29 43  4 74 14  9 25 92 51 13 87 54 55 10 85 32 21 61 80
Card  92: 79 24 44 20 42 49 50 41 10 66 | 49 50 73 55 10 56 60  9 41 97 17 61 24 14 94 38 11 78 81 51 66 27 33 18 20
Card  93: 38 85 99 95 30 50 68 46 73 98 | 30 73  4 82 68 17 67  9 10 64 50 48 95 37 38 84 26 40  5 58 36 69 15 14 20
Card  94: 86 11  2 33 20 90  3  8 62 87 | 77 11 47 20 10 64 87 93 92 70 86 56  8 82 27 57  7 31 17 60 23 97 22 45 79
Card  95: 80 22  7 78 61 28 86 70 76 67 | 83 56  7 87 77  8 92 70 84 93 14 30 24  5 73 25 76 96 19 49 81 40 37 15 53
Card  96: 43 41  8 17 28 83 18 98 72 16 | 79 25  2 18 97 15 42 91 60 34 40 96 78 49 45 33 51 62 67 56 19 38  7  3 29
Card  97: 77 35 99 60 81 87 18 84 43 29 | 72 32 57  3 16 65 78 15 38 44 91 80 60 71 17 36 31 51  9 14 76 96  4 99 75
Card  98: 29 86  5 48 21 43 16 27 59  6 | 51 10 61 62 92 43 89 44 37 63 19 39 32 77 47 79 27 22  7 30 78 31 41 64 83
Card  99: 20 39 33  4 59 87 86 89 93 60 | 82 77 63 48  9  4 41 61 21 36  7 23 57 54 71 64  8 16  6 65 32 83 37 44 88
Card 100: 24 23 36 12 79 94 15 65 67 14 |  1 39 67 42  6 50 26 15 10 73 92 75 83 38 82 47 31 16 89 52 28  8 19 62 35
Card 101: 39 96 48 37 89  5 71 31 67 58 | 51 58  6 99 33 91 88 26 68 63 22 15 44  2 45 76 80 36 70 62 11 42 18 19 41
Card 102: 93 97 30 54 31 96 26 91 10 33 | 52 56 50 19 78 84 86 70 16 41 36 72 27 43 34 53 74 63 68 89  3 83 38 55 60
Card 103: 21 97 79  5 92 91 34 28 23 40 | 23 16 28 29  5 63 92 58 51 91 86 74 13  9 46 52 88 55 72 85 34 99 57 15 80
Card 104: 97 39 17 93 21 34 91 89 50 27 | 30 27 97 10 34 91 53 63 22 62 21 83 80 93  7 72 56 60 66 79  4 67 39 32 89
Card 105: 98 92 12 26 51 18 46 84 41 54 | 92 30 35 27 54 78  3 40 82 87 84 18 80 14 70 21 46 17 23 51 56 39 49 99 57
Card 106: 11 50 62 80  4 10 16 30 92 52 | 68 72 36 29 70 11 95  2 50 31 23 57 65 58 13 52 71 43 12  4 87 44 96 38 74
Card 107: 69 34 89 63 87 81  4  1 55 19 | 62 14 80 65 96  7 76 43 24 63 60 95  2 79 77 46 28 55 74 41  5 34 35 29 36
Card 108: 70 92 10 47 55 65 85 86 13 41 | 55 18 20 24 85  2 51 66 13 95 10 47  3 93 92 50 56 65 32 80 16 72  1 76 41
Card 109: 13 69 43 75 98 40 56 53  7 50 | 42 77 46 43 51 62 54 33 35 65 16 75 92 23 18 29 28  9  8 76 78 57 71 34 74
Card 110: 10 89 39  7 69 38 87 27 11 62 |  8 10 53 37 42 41 77 70 68 34 17  2 47 89 97 96 33 29 35 31 98  6 61 86 67
Card 111: 65 11 45 95 63 71 44 20 89 57 | 51 30 50 35 98 62 23 95 54 39 80  2 99 91 96 24 67 58 38 85 18 68 19 56 60
Card 112: 83 22 25 96 47 65 11  2 63 39 | 62 99  6 93 65 96 56 84 78 32 94 50  2 39 71 88 26 38 80  4 44 36 19 58 12
Card 113: 26 68 79 73 46 49 57 65 51  5 | 39 21 86 30 67 48 53 89 71 12 51 88 44 35 18 97 16 98 94 75 74 69 60  7 15
Card 114: 51 19 75 48 62  5 46 94 43 56 | 80 71 41 33 62 68  4 67 84 66 92 55 32 24 43 86 35 58 63 23 11 98 10 15 46
Card 115: 19 68 84 70 67 91 40 66  7 57 | 52 16 55 60 37  2 34 35 90 15  1 24 79 48 44 42 73 86 43 99 18 45 65 78 50
Card 116:  1 33 44 70 71 74 55 30  4 23 | 41  5  6 50 10 32 35 18 28 21 42 17 95 98 75 65 36 39  7 83 96 27 31 99  9
Card 117: 77 84 69 17 18 11  4 54 24 56 | 60 20 76 44 99 63 28 70 46 26 21 98 55 85 48  9 64 51 31 75 79 33 67 29 30
Card 118: 19 23 64 82 70 17 95  6 47 13 | 50 47 49 44 53  4 36 96 43 78 39  9 82 38 72  8 14 12 24 26 10 64 65 84 37
Card 119: 80 94 54 84 46 78 18 49 30 81 | 88  8 68 74 35  1  9 33 16 75 19 59 61 55 63 32 76 25 20 90 43 29 23 72 97
Card 120:  7 87 75 59 31 61 29 33 66 39 | 36 20 42 75 61 56  7 37 87 10 29 81 31 66 39 45 68 33 40  1 73 83 52 60 59
Card 121: 68 47 97 53 77  5 49 72 80 10 | 43 45 55 22 65  8 62 66 33 21 24 38 81 70 28 17 93 37 58 16  5 54 26 68 64
Card 122: 29 48 43 45 95 85 50 42 18 73 | 96  2 30 40 52 46 17 98 13 89  7 53 87 26 15 63 28 22 62 19 27 75 21 69 38
Card 123: 65 28  6 43 83 45  1 91 87  5 | 66 37 35 48  6 27  4 22 23 69 46 40 70 75 79 17 24 59 90 39  9  7 57  3 56
Card 124: 71 94 76 77 98 48 95 75 83 17 | 17  4 99 70 81 28 23 78 45 20 94 95 76 42 48 98 19 77 30 39 69 71 87 83 75
Card 125: 95 32 66 41 96 34  4 68 84 36 | 28  8 70 80 73 68 58 91 57 14 42 35 36  6 22 60 38 32 77 82  4 16 67 10 95
Card 126: 88 46 26 45 74 65 80 56 53  8 | 60 63 56 33 78  8 45 74 85 95 65 86 53 70 21 38 68 14 88 79 50 26 90 75 35
Card 127: 59 71 83 32 11  4 56 39 63 96 | 86 23  1 70 26 50 47 82 98 42 13 15 35 12 94 53 81 79 19 76 29 45 75 99 27
Card 128: 55 53 47 95 28 54 38 83 46 67 | 52 67 46 40 94 95 69 97 54 21 99 66 23  4 98 83 48 62  3 11 29 28 38 63 55
Card 129: 86 33 98 10 56 71 70 47 31 38 |  4 52 20 65 93 74 92 77 46 58 48  9 59 27 45 69 47 83 88 40 95 73 76 21 35
Card 130: 81 39 87 51 14 71  4 46 88 63 | 70 37 69  8 65 95 29  6 89 54 33 50 96 66  2 32 19 28 90 48 87 26 61 21  4
Card 131: 94 58 41 40 68 24 98 55  5  4 | 54 87 82 35 53 14 60 58  4 41 43 62 72 16 90 49 74 30 50 42  5 98 18 68 85
Card 132: 55 22 59 97 67  6 90  7 36 51 | 59 66 49 61 25 72 45 93 79 47 50 71 64 69  1  6 16  4 23  7 94  8 53 48 15
Card 133: 65 81 78  4 73 64 36 80 58 39 | 56 54 59 73 64 46 93 76 53 65 75 41 43 91 33  5 89 60 13 98 24 85  1 57 58
Card 134: 23 48 64 31 94 12 13 41 80 99 | 37 68 31 45  5 30 84 22 89 83 41 65 76  9  3 18 53 85 50 69 12 72 99  8 58
Card 135:  6 24 58  1  3 61 45 44 51 70 | 86 78 64 76 66 72 97  5 27 16 18 25 82 32 48 89 62 93 54 75 83 84 57 59 91
Card 136: 79 25 90 32 19 21  2 24 94 67 | 51 22 65 48 70  4  1 84 86 50  9 30 18  3 99 67 89 26 34 42 73 93 27 78 63
Card 137: 24  1 69  7 49 18  4 37 14 68 | 22  2 67 41 56 43  6 60 94 92 23 83  1 31 13 75 70  5 97 64 88 44 73 72 28
Card 138: 12  1 71 46 95 25 37 51 26 27 |  3 11 59 90 92 42 72 65 44 13 97 75 58 39 76 10 45 94 69 86 35 85 73 20 89
Card 139: 39 70 36 62 71 18 92 69 24 96 | 39 16 50 54 92 24 70 97 62 69 10 36 78 33 15 96 18 19 11 42 99 71 86 27 80
Card 140:  2 11 39 42 10 52 33 71 23 31 | 38 62 73 52 78 92 84 10 35 34  2 31 88 71 59 41 42 45 46 95 64 11 33 23 39
Card 141: 47 44 18  9 54  6 31 16 83 81 | 81 88 85 47 18  6 40  9 83 24 68 20 84 95 16 54 82 36  1 56 31 44 74 23 14
Card 142: 32 76 54 78  4 99 53 43 18 47 | 19 83 76 63 74 44 85 75 38  1 17 24 12  7 66 31 84 87 54 22 18 34 88 97 50
Card 143: 25 14 81 19 44 77 92 76  5 54 | 82 14 77 15 69 84 76 25 62 20 24 95 92 44 78 26  5 19  3 54 74 60 37 50 81
Card 144: 49  7  6  5 94 20 54 64 98 97 | 98 93 69 64 97 50 62  5 11 20  6 51 55  2 21 39 28 76 81 71  7 26 52 91 95
Card 145:  1  2 66 49 89 56 10 76  7 39 | 86 81 43 39 54 53 58 14 17 29 24  1 19 80 88 82 73 62 20 22 12 37 91 28 23
Card 146: 41 69 32 57 15 74 27 61 25 78 | 74 15 27 69 25 17 32 19 78 43  6 60  8 41 30 20 62 73 47 61 76 58 22 37 57
Card 147: 11 52 81  6  4 55 73 38 46 50 | 66  4 52 11 59 78 38 73 89 37 35 54 43 99 44 80 55 68 98 29  6 56 50 81 46
Card 148: 34 14 67 27 32 70 61 86 81 72 | 70 86 40 53 44 72 61 50 79 34 46 18 10 14 81  7 30 27 64 28 32 66 67  5 55
Card 149: 80 90 17 95 51 81 61 83 50  3 | 42  4 83 95 11 51 40 43 90 80 38 50 78 18 61 10 23 94  3  8 86 17 62 20 81
Card 150: 96 54 30 34 82 41 76 53 51 85 | 31 47 82 96 22 76 73 25 29 41 10 79 17  9 46 35 30 71 34 97 48 74 56 64 37
Card 151: 28 53  3 51 48 79 73 36 58 42 | 28 61 21 57 43 19 67 75 73 85 80 11 22 25 16 93 70  1 64 97 54 20 86 50 89
Card 152: 31 90 47 70 45 88 49 61 39  5 | 19  9 22 11 74 95 53 93 14 46 67 36 70 32 34 27 55 17 65 89 40 16 90 96 12
Card 153: 96  4 50 16 90 83 48 53 51 13 | 97 33 91 56 23 63  6 70 14 15 61 40 39 94 20 81 84 85 60 80 99 58 38 96 54
Card 154: 44 63 29 65 41 23  7 83 42 75 |  2 75 92 65 80 83 24 10 29 96 25 69  8 71 63 60 15 44 38  6 42 20 41 30 12
Card 155: 32 11 13 85 55 53 14 84 60  1 | 23 29 40 96 89 11  8 14  7 94 10 83 91  4 17 31 80 85 82 72  3 38 15  2 35
Card 156: 60 12 33 95 54 83 55 75 62 51 | 20 29 37 38 96 69 68 47 39 15 50 99 78 30 86 77 74  4 22 40 97 26 71 66 35
Card 157: 41 75 99 89  3 48 52 25 76 46 | 90 64 99 18 55 84 38 88 92 34 75 77 51 48 42 39  3 23 61 81 91 72 52 40 47
Card 158: 92 41 45 24 86  6 77 59 14 29 | 92 67 83 70 37 32 25 80 94 23 86 64  5 34 85 98  8 89 96 90 97 51 73 91 81
Card 159: 60 91 37 80  5 16 98 14 42 21 | 87 91 96 48 59 39  2  9 50 37 19 28 86 11 26 49 46 30 94 36  4 24 13 72 15
Card 160: 66 49 88 17 67 95 14 40 76 27 |  6 55 34 72 75 31  2  1 64 58 17 61 67 96 28 24 89 57  3 40 60 22 78 52 21
Card 161: 60  2 57 77 76 71 83 86 47 90 | 27 31 51 94 55 96 74 88 52 61 40 45 48 25 30  1 92 58 19 95 29 11 99  4 41
Card 162: 52 25  5 95 78 96 45 64  1 97 | 85 74 62 83 16 67 30 13 40 55 93 80 86 21 79 44  9 51 48 54 70 49 18 65 28
Card 163: 87 32 84 63 65 89 76 91 88 82 | 10 14 29 16 47 77  2  6 12 35  5 51 31 25 55  7  9 52 54 36 71 19 95 96 17
Card 164: 87 10 68 76 17 14 85 43 46 54 | 16 91 11 99 26 28 19 46 43 66 71 76 27 14 37 61 57 32 24 85 54 35 10 23 17
Card 165:  1 81 96  5 47 22 18 50 20 30 | 38 97  4 68 13 23 40 63 35  2 30 96 18 60 50 65 20 54 55 81  7 56 71 12  6
Card 166: 32  6 13 30 68 46 80 86 84 57 | 84 55 30 31 46 48 27 53 13 90 70 98 36 37 24 47 80 57 67 79 68 19 86  6 22
Card 167:  7  9 30 92 95 91 45 88 36 65 | 35 15 81 19 60 25 47  6  2 44 46 83 91 95 88 78 23 68 79 10 92 24 40 89 98
Card 168: 90 37 32  3 18 52 95 88 51 48 | 89  4 99 88 48 52 24 32 73 50 18 72 28 33 51  3 68 11 91 67 82 95 85 49  7
Card 169: 10  4 66 41 71 40 61 99 26 25 | 43 44 21 80 92 10 23 96 17  7 66 89 55 52 78 97  4 71 57 31 61 74  9 25 30
Card 170: 16 95  6 49  5  4 25 82 90 54 |  3 43 73 16 82 35 80 60  4 15 68 42 57 49 37  5 13  2 32 89 47 27 95 58 25
Card 171: 93 40 32 45 97 57 69 82 13  8 | 94 40 90 49 82 20 14 74 53 93 79 57 92 96 66  6 30 77 48 45 97  9 70 87  8
Card 172: 19 58 52 85 39 80 76  6 43 94 | 42 50 21 94 51 40 28 82 83 52 86 17  4 35 62 81 99 48 11 14 47 84 39 49 20
Card 173: 88 65 36 24 56 11 30 46 86 55 | 36 93 43 68 42 49 74 62 87  1 57 27 45 66 13 81  5 90 38 16 89 80 85 77 50
Card 174: 53 92 23 87 93 61 30 45 74 27 | 44 25 75  6 27 93 81 49 30 98 61 87 23 88 18 33 70 29 53 26 43 60 74 84 45
Card 175: 79 19 52  6 60 13 88 64 96 32 |  7 86 41 34 85 92 40 39 46 58  3 94 50 99 15 44 38  1 89 73 11 37 54 14 36
Card 176: 94 48 56 28  3 25 41 35 69 51 | 10 58 30 51 80  1 70 83 35 61 90 41 56 54 67 48 42 11 76 74  9 66 86 50 19
Card 177:  2 38 58 92 90 25 20 19  1 29 | 30 69 24 88 82 96 56  3 49 99 59 28 48 74 13 41  8 35 71 22 93 12 33 37 14
Card 178: 66 79 20 37 85 81 57 59 74  6 | 85 94 22  5 63 13 99 25 97 68 71 95 83 98 18 39 53  9 27 30 62 69 38 15 56
Card 179:  5 83 63 48 88 69 58 74 61 24 | 33 96 73 72 76 43 99 21 49 69 10 82 16 75 78 68 24 67 54 57 51 66 97 20 94
